filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20250201.json,2025-02-01,23:59:15,00:00:01,True,3720,1013,3,4736
DOGE_20250202_Latest3271.json,2025-02-02,23:59:56,05:46:16,False,2332,936,3,3271
DOGE_20250203.json,2025-02-03,23:59:47,00:00:01,True,3375,1046,18,4439
DOGE_20250204.json,2025-02-04,23:59:15,00:00:02,True,3100,1173,11,4284
DOGE_20250205.json,2025-02-05,23:59:15,00:00:02,True,2781,1171,17,3969
DOGE_20250206.json,2025-02-06,23:59:54,00:00:01,True,2784,1117,8,3909
DOGE_20250207.json,2025-02-07,23:59:37,00:00:00,True,3012,1189,18,4219
DOGE_20250208_Latest3190.json,2025-02-08,23:59:01,02:06:01,False,2321,859,10,3190
DOGE_20250209_Latest3623.json,2025-02-09,23:59:42,00:39:02,True,2492,1129,2,3623
DOGE_20250210_Latest2597.json,2025-02-10,23:59:54,08:53:43,False,1820,758,19,2597
DOGE_20250211_Latest3274.json,2025-02-11,23:59:58,05:52:55,False,2371,900,3,3274
DOGE_20250212.json,2025-02-12,23:59:54,00:00:00,True,2492,1212,17,3721
DOGE_20250213.json,2025-02-13,23:59:37,00:00:09,True,2583,998,25,3606
DOGE_20250214_Latest3289.json,2025-02-14,23:59:59,06:40:05,False,2545,741,3,3289
DOGE_20250215.json,2025-02-15,23:59:08,00:00:06,True,2278,832,2,3112
DOGE_20250216.json,2025-02-16,23:59:31,00:00:10,True,2074,652,5,2731
DOGE_20250217.json,2025-02-17,23:59:59,00:00:09,True,2351,766,10,3127
DOGE_20250218.json,2025-02-18,23:59:56,00:00:01,True,2526,877,6,3409
DOGE_20250219.json,2025-02-19,23:59:51,00:00:01,True,3690,728,7,4425
DOGE_20250220_Latest1921.json,2025-02-20,23:59:31,11:22:15,False,1418,489,0,1907
DOGE_20250221.json,2025-02-21,23:59:49,00:00:10,True,2551,886,3,3440
DOGE_20250222.json,2025-02-22,23:59:48,00:00:00,True,2400,828,0,3228
DOGE_20250223.json,2025-02-23,23:59:58,00:00:01,True,2135,693,0,2828
DOGE_20250224.json,2025-02-24,23:59:34,00:00:01,True,2548,937,9,3494
DOGE_20250225.json,2025-02-25,23:59:57,00:00:10,True,2445,1180,1,3626
DOGE_20250226_Latest616.json,2025-02-26,23:59:45,19:32:09,False,399,213,4,616
DOGE_20250227.json,2025-02-27,23:59:57,00:00:10,True,1931,942,33,2906
DOGE_20250228.json,2025-02-28,23:59:51,00:00:01,True,2152,1183,19,3354
